"","Algeria","American Samoa","Andorra","Argentina","Armenia","Australia","Austria","Bahamas","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bhutan","Bosnia and Herzegovina","Botswana","Brazil","British Virgin Islands","Brunei Darussalam","Bulgaria","Burkina Faso","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Chile","China","Colombia","Comoros","Cook Islands","Costa Rica","Ivory Coast","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Dominica","Dominican Republic","Ecuador","Egypt","Eritrea","Estonia","Ethiopia","Fiji","Finland","France","French Polynesia","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Grenada","Guatemala","Guinea","Hungary","India","Indonesia","Iran","Iraq","Ireland","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Kuwait","Kyrgyzstan","Lao People's Democratic Republic","Latvia","Lebanon","Lesotho","Liberia","Libya","Lithuania","Luxembourg","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia (Federated States of)","Mongolia","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Zealand","Niger","Nigeria","Niue","Norway","Oman","Pakistan","Palau","Papua New Guinea","Paraguay","Philippines","Poland","Portugal","Qatar","South Korea","Moldova","Romania","Russia","Rwanda","Saint Kitts and Nevis","Saint Lucia","Samoa","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovakia","Slovenia","Solomon Islands","South Africa","Spain","Sri Lanka","State of Palestine","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Thailand","Timor-Leste","Togo","Tokelau","Tonga","Trinidad","Tunisia","Turkey","Tuvalu","Uganda","Ukraine","United Arab Emirates","UK","Tanzania","USA","Uruguay","Uzbekistan","Vanuatu","Venezuela","Vietnam","Zambia","Zimbabwe"
"21",86.2500000000002,0,0,0,480,215.921052631579,240,0,240,0,1440,7.05882352941164,1044.90566037736,270.992366412214,480,325.176470588235,480,0,240,240,0,616.551724137933,720,3312.00000000002,240,240,240,1440,480,253.684210526315,1440,0,1440,720,0,106.586102719034,148.938906752411,0,0,148.938906752411,240,480,0,240,158.322580645162,480,120,1271.67785234899,960,960,240,854.078212290506,343.873517786561,480,825.999999999995,0,480,0,240,0,1439.17241379311,0,70.4117647058818,480,102.469879518072,0,120,0,120,14.197183098592,2244.70588235293,240,1194.54545454545,0,0,1477.9856115108,975.092024539879,240,0,10000,360,0,257.962264150944,240,960,1119.23076923076,0,225.742574257425,0,0,0,0,240,240,0,720,270.992366412214,10000,3022.42990654207,94.3113772455094,0,1680,240,0,480,240,10000,120,114.893617021277,82.255192878339,0,1312.7027027027,0,0,120,0,0,17.7966101694913,2466.78260869566,17.7966101694913,960,1396.43835616438,120,0,1920,1156.64516129033,0,480,0,720,1440,0,36.1031518624642,120,770.769230769233,0,245.223880597014,240,0,0,240,480,457.215189873417,240,360,882.471910112356,3951.42857142856,2860.54054054052,960,0,215.921052631579,196.470588235293,240,10000,720,0,0,10000,0,480,720,10000,121.146496815286,334.488188976379,480,245.223880597014
"22",120,0,0,0,480,240,240,0,256.402877697842,0,1680,67.394957983193,1200,360,480,360,527.557603686639,0,272.992700729926,277.216117216118,0,720,720,3652.57142857145,240,240,240,1618.46153846153,480,335.33834586466,1680,0,1618.46153846153,923.027027027031,0,120,240,24.2276422764233,0,240,240,547.777777777778,0,282.941176470588,240,480,201.75,1440,960,1054.69879518072,240,960,386.086956521738,651.753554502371,960,0,507.522935779814,0,240,17.3045822102429,1515.03448275863,0,120,480,120,0,138.34862385321,0,147.239263803682,74.8732394366201,2564.36974789915,268.8,1354.28571428571,0,0,1680,1134.47852760737,240,41.8681318681313,10000,415.936254980081,41.8681318681313,344.301886792454,240,960,1275.38461538461,0,240,0,0,0,0,240,240,34.7540983606558,895.483870967738,360,10000,3555.1401869159,120,0,1912.83582089553,282.941176470588,0,480,291.51291512915,10000,229.779179810725,120.729483282676,120,0,1440,7.05882352941201,0,156.184615384615,0,27.7173913043479,78.6440677966098,2880,78.6440677966098,971.22807017544,1455.34246575342,183.35403726708,0,2146.47619047619,1314.58064516129,0,480,0,841.276595744675,1618.46153846153,38.3013698630136,97.8223495702005,183.35403726708,960,0,317.611940298506,240,0,0,248.285714285714,480,480,240,480,960,4702.0408163265,3156.75675675674,960,0,240,240,277.216117216118,10000,720,0,59.9999999999997,10000,0,480,762.094240837693,10000,240,371.338582677166,480,317.611940298506
"23",188.928571428572,0,30.1562500000001,0,544.247787610617,240,240,0,336.11510791367,0,1867.23404255319,120,1431.69811320754,421.832061068703,480,480,720,0,360,360,23.4715025906732,720,829.64467005076,4276.57142857144,278.877192982456,274.825174825175,254.982817869416,1768.95104895104,480,364.962406015036,1867.23404255319,0,1768.95104895104,960,0,233.474320241693,240,82.6016260162608,0,240,278.877192982456,720,10.3076923076926,360,240,583.392857142857,240,1633.28859060402,1047.24137931035,1200,247.235494880546,967.709497206705,480,720,960,0,705.137614678896,54.1114058355444,270.801393728223,75.3638814016176,1680,26.8051948051955,154.235294117645,544.247787610617,224.457831325299,0,240,0,240,120,2903.19327731092,360,1440,0,0,1920,1278.77300613497,240,101.043956043955,10000,480,101.043956043955,379.018867924531,285.915492957749,1080.6976744186,1440,16.8556701030923,240,0,0,0,0,240,262.837370242215,93.6065573770494,960,421.832061068703,10000,4000.37383177572,206.586826347306,0,2042.27014925374,360,0,583.392857142857,360,10000,240,240,180.178041543028,0,1663.24324324324,64.6524064171126,0,240,0,86.2500000000001,120,3312.00000000001,120,1114.38596491228,1680,240,0,2463.80952380953,1440,0,480,0,960,1768.95104895104,97.3150684931506,120,240,960,36.9109947643982,360,262.837370242215,0,0,319.142857142857,480,480,247.235494880546,480,983.25842696629,5640.81632653059,3600,1047.24137931035,36.9109947643982,240,240,360,10000,855.306122448974,0,120,10000,0,583.392857142857,960,10000,240,480,643.438914027148,360
"24",240,0,86.2500000000002,0,720,253.684210526316,264.983388704319,0,360,0,1940.99999999999,136.134453781512,1470.18867924528,480,655.304347826089,480,720,0,413.430656934305,427.25274725275,79.2746113989633,893.201970443352,960,5053.71428571431,360,360,328.659793814434,1920,597.424892703866,480,1940.99999999999,0,1920,994.378378378381,0,240,240,120,0,240,360,720,65.5384615384619,441.176470588236,240,720,240,1779.06040268456,1200,1428.43373493976,312.491467576791,1096.08938547486,480,720,1072,0,720,111.246684350133,360,120,1920,82.7532467532476,240,720,240,0,240,0,240,152.450704225353,3360,399.709090909093,1675.84415584415,19.6039603960391,0,2114.55971223022,1440,296.542372881355,120,10000,480,120,480,360,1211.16279069767,1618.46153846153,72.3711340206181,257.425742574257,19.6039603960391,0,0,0,276.510067114094,345.051903114189,120,979.354838709675,480,10000,4685.60747663553,240,0,2400,441.176470588236,0,720,455.202952029519,10000,240,240,240,3.96088019559973,1825.94594594594,120,42.1662468513853,240,0,120,160.677966101694,3600,160.677966101694,1246.31578947369,1920,240,38.8944723618094,2880,1646.96774193549,0,635.844155844154,48.7594936708865,960,1920,120,202.521489971347,240,1040.43956043956,93.2984293193721,480,345.051903114189,16.4444444444443,0,360,635.844155844154,522.53164556962,312.491467576791,480,1128.53932584269,6700.40816326527,4109.18918918917,1200,93.2984293193721,253.684210526316,246.274509803921,427.25274725275,10000,960,0,120,10000,32.4000000000001,720,960,10000,240,480,720,480
"25",240,0,120,34.4711538461538,720,321.842105263158,345.382059800664,0,480,0,2316.59574468084,240,1680,480,720,480,763.133640552999,0,480,480,120,960,960,5874.28571428574,418.947368421052,405.734265734267,360,2149.87132867133,720,480,2316.59574468084,0,2149.87132867133,1141.62162162163,0,240,274.340836012861,158.699186991871,0,274.340836012861,418.947368421052,786.111111111111,120,480,278.064516129033,720,241.875,1920,1389.6551724138,1450.60240963856,360,1216.75977653632,480,904.265402843604,1200,16.0663507109007,740.366972477061,120,392.613240418117,142.964959568734,2096.97931034484,120,240,720,240,0,240,40.7246376811598,240,240,3700.84033613443,480,1833.50649350649,72.9207920792072,0,2400,1604.90797546013,360,198.791208791207,10000,480,198.791208791207,480,432.253521126764,1440,1743.84615384614,120,329.636963696369,72.9207920792072,31.3669064748193,0,43.8740920096853,360,366.643598615919,182.622950819672,1110.32258064516,480,10000,5561.12149532713,240,19.0973871733965,2637.31343283582,480,10.0471698113208,720,480,10000,252.492113564669,240,240,56.6259168704162,1920,120,96.4231738035262,240,0,166.630434782609,240,4205.21739130436,240,1440,2013.2917808219,240,93.0150753768847,3175.2380952381,1788.3870967742,0,720,103.291139240507,1064.36170212766,2149.87132867133,190.684931506849,240,240,1200,120,480,366.643598615919,69.6296296296294,0,480,720,704.303797468354,360,538.048780487806,1250.5617977528,8818.77551020397,4765.40540540538,1389.6551724138,120,321.842105263158,306.405228758169,480,10000,960,40.7246376811598,239.999999999999,10000,86.25,720,1019.37172774869,10000,263.312101910828,480,720,480
"26",240,0,156.875,86.25,756.106194690263,360,361.196013289036,33.3949191685918,480,45.4545454545456,2543.82978723404,240,1884.52830188679,480,720,552.470588235293,960,0,480,480,141.761658031087,960,1042.84263959391,7149.71428571435,480,480,480,2432.72727272727,720,480,2543.82978723404,12.8181818181819,2432.72727272727,1254.48648648649,0,247.97583081571,360,240,1.35135135135085,360,480,960,120,480,360,800.357142857143,293.5,2144.84697986577,1440,1680,462.798634812286,1440,587.193675889328,960,1422.66666666666,67.1090047393367,937.981651376144,211.034482758622,480,240,2400,149.298701298703,240,756.106194690263,244.578313253011,0,261.77370030581,92.7536231884062,265.276073619632,240,4252.4369747899,480,1920,120,0,2676.25899280576,1711.65644171779,436.881355932202,240,10000,622.470119521914,240,480,480,1482.79069767441,1920,126.804123711339,360,120,83.0215827338121,27.4482758620693,96.0290556900728,398.657718120804,480,240,1221.93548387096,480,10000,6536.07476635515,240,70.2612826603324,2919.40298507463,480,60.8490566037735,800.357142857143,480,10000,315.583596214511,254.832826747721,240,109.290953545233,2176.21621621619,234.866310160428,120,268.8,30.4147465437785,240,240,4839.65217391306,240,1533.56725146199,2383.5616438356,279.503105590062,120,3600,1920,0,720,120,1200,2432.72727272727,240,240,279.503105590062,1354.28571428572,172.146596858639,480,480,120,1.35135135135085,480,720,720,462.798634812286,713.170731707319,1440,10000,5614.4144144144,1440,172.146596858639,360,360,480,10000,1057.34693877551,92.7536231884062,240,10000,120,800.357142857143,1184.29319371727,10000,338.089171974521,569.76377952756,868.235294117646,480
"27",273.928571428571,0,240,120,946.725663716812,466.184210526316,480,83.140877598153,480,95.6643356643359,2880,240,1920,599.541984732826,857.21739130435,720,960,0,480,480,240,1064.92610837438,1200,9396.57142857157,480,480,480,2827.97202797202,792.103004291849,532.781954887216,2880,61.7727272727273,2827.97202797202,1440,1.56182212581338,302.719033232629,380.064308681671,240,49.8648648648645,380.064308681671,480,960,222.461538461539,480,392.129032258066,960,360,2406.44295302013,1656.55172413793,1846.98795180723,480,1464.13407821229,720,960,1440,118.151658767773,960,240,480,240,2621.79310344828,240,260.35294117647,946.725663716812,295.662650602408,0,331.37614678899,120,338.650306748467,240,4908.90756302519,480,2157.51038961039,120,0,2924.02877697842,1920,480,240,10000,720,240,549.283018867928,480,1680,2123.13461538461,237.83505154639,478.811881188118,120,120,76.9655172413797,120,480,480,240,1440,599.541984732826,10000,8172.68037383179,281.676646706587,120,3360,480,111.650943396226,960,480,10000,360,316.96048632219,270.504451038576,120,2459.18918918918,240,169.874055415617,345.969230769231,80.0460829493086,240,240,5645.91304347827,240,1680,2566.84931506849,360,162.512562814071,3951.42857142857,2140.21161290323,0,835.324675324672,184.708860759494,1387.02127659574,2827.97202797202,240,240,360,1440,240,500.149253731341,480,120,49.8648648648645,480,835.324675324672,720,480,720,1512.80898876404,10000,6557.83783783782,1656.55172413793,240,466.184210526316,441.176470588234,480,10000,1200,120,240,10000,147.9,960,1289.84293193717,10000,360,720,960,500.149253731341
"28",353.333333333333,0,240,139.615384615385,960,480,480,120,498.992805755397,120,3189.78723404255,246.274509803921,2212.83018867924,720,960,720,979.35483870968,23.234042553192,562.335766423358,578.46153846154,240,1200,1323.04568527919,10000,480,480,480,2992.86713286713,960,694.736842105261,3189.78723404255,110.727272727273,2992.86713286713,1493.62162162163,48.2863340563991,360,480,240,98.3783783783781,480,480,992.222222222221,240,594.705882352941,480,960,409.5,2751.14093959732,1772.41379310345,1920,480,1680,720,1058.38862559242,1667.55555555555,120,966.605504587155,240,480,240,2899.44827586207,240,325.176470588234,960,360,0,360,153.623188405798,360,252.61971830986,5675.29411764704,546.327272727275,2432.72727272727,225.742574257425,0,3360,2052.0036809816,480,240,10000,720,240,711.849056603778,480,1853.02325581395,2400,240,480,225.742574257425,132.661870503595,120,160.677966101695,480,480,240,1446.8817204301,720,10000,10000,360,120,3603.58208955225,594.705882352941,120,960,611.070110701106,10000,445.173501577287,360,346.231454005936,189.242053789733,2860.54054054052,240,240,360,120,240,255.819209039548,6578.08695652176,255.819209039548,1894.0350877193,2880,386.086956521739,240,4506.66666666667,2400,0,960,240,1440,2992.86713286713,240,272.091690544413,386.086956521739,1618.46153846154,240,660.895522388058,480,218.37037037037,98.3783783783781,480,960,889.620253164557,480,720,1680,10000,8155.97117117115,1772.41379310345,240,480,480,578.46153846154,10000,1354.28571428571,153.623188405798,240,10000,240,960,1440,10000,480,720,960,660.895522388058
"29",360,0,240,240,963.982300884956,480,480,125.265588914551,653.956834532376,152.167832167833,3560.85106382978,292.997198879552,2457.35849056604,720,960,720,1078.61751152074,69.0638297872346,719.562043795621,720,240,1354.28571428571,1440,10000,543.578947368421,528.251748251749,480,3360,960,720,3560.85106382978,120,3360,1680,95.0108459869848,414.380664652568,480,248.563685636857,120,480,543.578947368421,1103.88888888889,240,720,480,988.660714285715,480,2932.34899328859,1920,2147.93855421687,480,1819.44134078213,738.02371541502,1200,1780.66666666666,200.47393364929,1065.4128440367,240,513.031358885017,242.479784366577,3312.00000000001,240,360,963.982300884956,403.01204819277,0,460.550458715595,240,472.269938650309,306.140845070424,6596.97478991594,702.981818181821,2784.93506493505,240,0,3600,2369.07975460124,480,264.065934065934,10000,777.370517928287,264.065934065934,720,559.014084507048,1920,2608.46153846153,240,480,240,235.971223021581,120,240,480,482.906574394465,257.814207650273,1677.84946236559,720,10000,10000,380.479041916168,207.50593824228,4126.56716417912,720,186.509433962264,988.660714285715,720,10000,480,437.325227963529,360,240,3002.02702702701,240,240,480,120,251.630434782609,312.768361581921,8140.42434782614,312.768361581921,1920,3193.97260273972,480,240,5190.47619047619,2680.25806451613,0,960,240,1630.21276595744,3360,260.931506849315,346.475644699141,480,1704.39560439561,240,720,482.906574394465,240,120,621.857142857142,960,960,480,878.536585365856,1858.65168539326,10000,10000,1920,240,480,480,720,10000,1440,240,280,10000,240,988.660714285715,1521.25654450262,10000,480,720,1026.51583710407,720
"30",480,0,241.875,240,1059.29203539823,480,480,224.757505773673,720,240,3885.95744680851,360,2816.6037735849,732.824427480918,1009.56521739131,868.235294117647,1200,114.893617021277,720,720,240,1440,1547.20812182742,10000,694.736842105263,678.881118881118,601.237113402063,3675.52447552447,973.390557939916,720,3885.95744680851,177.272727272726,3675.52447552447,1825.94594594595,120,480,480,294.959349593496,150.81081081081,480,694.736842105263,1200,240,720,480,1089.64285714286,480,3360,2096.97931034482,2400,570.921501706485,1920,908.300395256916,1325.11848341232,1920,240,1200,262.705570291778,663.135888501742,282.371967654987,3600,240,441.176470588232,1059.29203539823,480,0,480,240,480,360,8125.92268907556,720,2936.10389610389,240,0,4075.6834532374,2528.83435582822,541.01694915254,327.032967032967,10000,949.003984063744,327.032967032967,720,710.704225352118,2143.65348837209,2882.30769230769,240,480,240,240,211.034482758621,240,496.91275167785,631.972318339101,314.098360655737,1788.38709677419,732.824427480918,10000,10000,480,240,4649.55223880598,720,240,1089.64285714286,720,10000,480,480,475.014836795253,240,3360,271.871657754011,240,480,217.880184331797,301.304347826087,360,10000,360,2159.25263157895,3544.10958904109,480,240,5874.2857142857,2909.03225806451,0,997.402597402595,240,1714.46808510638,3675.52447552447,320.547945205479,360,480,1920,247.748691099476,720,631.972318339101,240,150.81081081081,720,997.402597402595,960,570.921501706485,960,1920,10000,10000,2096.97931034482,247.748691099476,480,480,720,10000,1591.83673469387,240,359.999999999999,10000,240,1089.64285714286,1680,10000,480,888.188976377952,1167.96380090498,720
"31",480,0,279.270833333333,240,1200,553.026315789474,596.810631229235,240,720,240,4311.48936170212,380.840336134454,2939.62264150943,897.251908396948,1126.4347826087,960,1354.28571428572,120,720,720,273.264248704663,1571.62561576354,1680,10000,720,720,720,4158.04195804196,1065.83690987125,820.601503759395,4311.48936170212,240,4158.04195804196,1920,136.919739696312,480,480,360,240,480,720,1382.77777777777,261.435897435898,720,480,1200,480,3600,2390.3448275862,2650.12048192772,717.952218430035,2124.77765363128,960,1440,2083.40333333331,240,1326.05504587156,321.591511936341,720,359.78436657682,3930.20689655173,276.25974025974,480,1200,480,24.1153846153842,480,240,480,401.915492957748,10000,720,3360,240,0,4575.53956834531,2880,687.050847457625,360,10000,960,360,839.547169811325,720,2400,3201.53846153845,267.319587628865,567.524752475248,240,240,240,240,641.476510067112,720,360,1920,897.251908396948,10000,10000,480,240,5296.71641791047,720,240,1200,727.970479704797,10000,480,480,480,240,3647.02702702699,340.534759358289,241.309823677582,480,240,360,412.542372881356,10000,412.542372881356,2409.8245614035,3867.12328767123,480,240,6876.19047619045,3311.99999999999,0,1101.2987012987,246.987341772152,1920,4158.04195804196,360,466.590257879656,480,1949.28461538462,290.680628272251,783.134328358207,720,240,240,720,1101.2987012987,1017.46835443038,717.952218430035,960,2139.65730337079,10000,10000,2390.3448275862,290.680628272251,553.026315789474,524.313725490196,720,10000,1680,240,360,10000,240,1200,1832.04188481675,10000,480,960,1242.89592760181,783.134328358207
"32",480,30.786516853933,353.333333333333,240,1299.82300884956,694.736842105263,720,240,758.848920863311,240,4914.04255319148,480,3360,960,1200,960,1440,173.106382978724,831.24087591241,849.67032967033,340.932642487047,1680,1837.76649746193,10000,720,720,720,4640.55944055944,1200,960,4914.04255319148,240,4640.55944055944,2121.54486486487,230.368763557483,480,592.668810289387,375.934959349594,240,592.668810289387,720,1440,316.512820512821,868.235294117647,606.967741935486,1354.28571428571,480,3984.16107382552,2522.75862068965,2892.28915662651,720,2400,960,1511.27962085308,2357.33333333331,240,1440,360,720,360,4374.62068965517,347.116883116883,480,1299.82300884956,480,65.5384615384611,480,240,480,480,10000,812.945454545457,3600,257.425742574257,0,5195.39568345322,3026.13496932516,720,427.252747252747,10000,960,427.252747252747,960,720,2614.88372093023,3513.84615384615,328.659793814432,709.70297029703,257.425742574257,240,240,240,720,720,406.557377049179,2070.70322580644,960,10000,10000,480,240,5935.52238805972,868.235294117647,240,1354.28571428571,886.937269372694,10000,508.769716088328,480,480,243.520782396089,4109.18918918916,360,277.481108312342,480,240,386.086956521739,480,10000,480,2683.50877192981,4282.19178082192,480,274.572864321608,8525.71428571424,3600,38.079096045198,1200,286.683544303797,1941,4640.55944055944,416.876712328767,480,480,2189.010989011,360,943.880597014924,720,254.617283950617,240,723.428571428568,1200,1136.70886075949,720,1001.9512195122,2400,10000,10000,2522.75862068965,360,694.736842105263,665.098039215687,849.67032967033,10000,1873.46938775509,240,479.999999999999,10000,268.8,1354.28571428571,1920,10000,550.318471337578,960,1437.82805429864,943.880597014924
"33",480,71.1235955056184,360,259.134615384615,1440,720,720,240,913.81294964029,240,5603.40425531914,480,3600,960,1381.04347826087,987.529411764707,1535.11520737328,240,960,960,360,1843.1527093596,1920,10000,788.210526315789,770.76923076923,720,5243.07692307693,1301.45922746782,960,5603.40425531914,240,5243.07692307693,2400,240,480,720,480,240,720,788.210526315789,1575.55555555555,360,960,720,1440,602.625,4442.41610738257,2880,3208.19277108435,720,2542.12290502794,1009.5652173913,1680,2497.99999999999,242.938388625593,1495.04587155963,410.928381962867,753.449477351917,471.913746630729,4968.8275862069,360,480,1440,480,106.961538461538,507.522935779815,264.63768115942,520.858895705523,480,10000,960,3951.42857142856,305.940594059405,0,5815.25179856113,3360,720,480,10000,1031.95219123506,480,960,805.77464788733,2880,3826.15384615384,360,720,305.940594059405,256.402877697841,240,267.409200968523,720,720,480,2326.45161290321,960,10000,10000,480,245.605700712589,6917.01492537317,960,240,1440,960,10000,644.668769716088,481.094224924016,480,278.630806845967,4571.35135135132,441.176470588237,347.304785894206,534.276923076926,240,480,480,10000,480,2896.84210526316,4834.52054794521,575.031055900623,341.306532663316,10000,3891.87096774193,78.6440677966105,1354.28571428571,359.39240506329,2163.82978723404,5243.07692307693,480,480,575.031055900623,2411.2087912088,361.570680628271,960,720,300.148148148147,240,877.285714285711,1354.28571428571,1200,720,1099.02439024391,2586.74157303371,10000,10000,2880,361.570680628271,720,720,960,10000,1920,264.63768115942,480,10000,329.4,1440,2118.51518324607,10000,687.515923566877,998.503937007873,1440,960
"34",519.285714285715,111.460674157304,454.375,307.307692307692,1441.41592920354,720,720,247.575057736721,960,258.088578088578,6272.34042553189,480,3932.07547169812,995.267175572521,1440,1072,1680,240,960,960,434.611398963732,1920,2109.38375634519,10000,939.368421052631,921.3986013986,833.402061855673,5845.59440559442,1440,960,6272.34042553189,240,5845.59440559442,2517.40540540542,240,585.13595166163,720,480,240,720,939.368421052631,1680,395.692307692309,960,720,1518.57142857143,720,5020.67114093962,2966.89655172413,3487.22891566266,799.044368600686,2880,1109.40711462451,1781.8009478673,2834.66666666664,276.96682464455,1679.26605504587,480,903.554006968643,480,5628.68965517241,444.467532467533,480,1441.41592920354,571.807228915662,120,639.26605504587,318.647342995169,653.006134969327,480,10000,960,4382.33766233764,360,0,6675.10791366904,3600,765.152542372879,480,10000,1155.53784860557,480,963.622641509437,957.464788732401,3113.72093023256,4229.23076923077,415.05154639175,720,360,301.678657074339,242.390804597702,324.358353510896,720,868.235294117647,480,2474.83870967741,995.267175572521,10000,10000,545.389221556885,279.714964370547,8464.47761194036,960,271.509433962264,1518.57142857143,960,10000,720,612.036474164138,506.350148367953,347.481662591689,5153.51351351348,480,360,666.830769230773,244.976958525346,480,480,10000,480,3211.22807017542,5472.87671232878,708.819875776399,360,10000,4289.80645161289,119.209039548023,1440,360,2400,5845.59440559442,480,480,708.819875776399,2655.82417582419,474.345549738219,960,868.235294117647,360,240,960,1440,1380.25316455696,799.044368600686,1200,2880,10000,10000,2966.89655172413,474.345549738219,720,720,960,10000,2129.13673469387,318.647342995169,480,10000,360,1518.57142857143,2377.38219895289,10000,720,1086.61417322834,1618.46153846154,960
"35",647.5,120,480,360,1647.78761061947,759.868421052632,809.302325581394,281.47806004619,960,303.123543123543,7273.44113475175,480,4326.03773584907,1077.48091603054,1540.8695652174,1200,1788.3870967742,240,960,961.538461538461,480,2096.97931034482,2347.61421319799,10000,960,960,960,6688.1118881119,1440,1034.21052631579,7273.44113475175,262.272727272727,6688.1118881119,2860.54054054056,240,715.287009063443,720,480,251.981981981982,720,960,1820.55555555555,480,971.691176470589,720,1680,720,5652.61744966445,3360,3766.26506024098,946.075085324236,2975.19553072626,1200,1920,2928.33333333333,341.990521327015,1756.51376146789,480,960,480,6314.48275862068,480,594.705882352938,1647.78761061947,701.566265060241,139.615384615383,720,360,720,480,10000,960,4941.81818181816,372.17821782178,0,8065.93381294958,3980.61349693253,911.186440677963,480,10000,1207.17131474103,480,1044.90566037736,960,3372.55813953488,4690.76923076923,480,776.237623762378,372.17821782178,360,275.402298850575,360,859.731543624159,960,480,2772.90322580644,1077.48091603054,10000,10000,674.371257485029,347.648456057008,10000,971.691176470589,330.754716981131,1680,981.918819188193,10000,720,720,634.183976261128,360,5743.78378378376,480,437.984886649874,720,278.064516129033,480,480,10000,480,3475.08771929823,6029.58904109592,720,428.442211055276,10000,4815.48387096772,120,1503.0303030303,457.215189873416,2620.21276595745,6688.1118881119,480,480.343839541547,720,2882.3076923077,480,1013.05970149254,960,362.962962962961,251.981981981982,960,1503.0303030303,1440,946.075085324236,1329.26829268293,3046.17977528091,10000,10000,3360,480,759.868421052632,727.450980392159,961.538461538461,10000,2400,360,480,10000,409.5,1680,2494.24083769634,10000,720,1200,1680,1013.05970149254
"36",720,144.26966292135,480,368.076923076923,1702.30088495576,901.578947368422,952.425249169434,347.806004618938,989.352517985613,360,8874.89361702125,504.201680672271,4867.9245283019,1200,1680,1281.88235294118,1920,240,1030.07299270073,1040.43956043956,480,2319.60591133004,2472.48730964468,10000,960,960,960,8055.9496503497,1637.42489270387,1150.37593984962,8874.89361702125,309.818181818181,8055.9496503497,2931.56756756757,241.388286334056,720,786.75241157556,480,288.648648648649,786.75241157556,960,1920,480,1050.88235294118,802.838709677422,1763.57142857143,720,6354.36241610744,3600,4165.30120481929,960,3360,1329.9604743083,1969.58388625593,3311.99999999997,360,1920,480,960,480,7284.80551724136,480,720,1702.30088495576,720,222.461538461537,720,386.086956521739,720,528.67605633803,10000,1019.78181818182,5575.06493506491,478.811881188117,0,9981.00719424449,4389.20245398774,960,480,10000,1378.80478087649,480,1172.37735849057,960,3633.48837209302,5243.07692307692,480,918.415841584161,478.811881188117,360,336.827586206898,395.157384987894,960,960,480,2909.03225806451,1200,10000,10000,720,360,10000,1050.88235294118,360,1763.57142857143,1061.40221402214,10000,720,720,720,431.8826405868,6557.8378378378,480,480,720,342.304147465439,480,541.016949152545,10000,541.016949152545,3738.94736842104,6969.86301369867,720,480,10000,5401.80645161287,160.677966101696,1675.84415584415,480,2880,8055.9496503497,480,603.78223495702,720,3122.63736263738,480,1106.86567164179,960,469.333333333331,288.648648648649,969.428571428569,1675.84415584415,1525.06329113924,960,1440,3360,10000,10000,3600,480,901.578947368422,868.23529411765,1040.43956043956,10000,2512.65306122448,386.086956521739,480,10000,480,1763.57142857143,2799.58115183247,10000,739.108280254775,1305.82677165354,1857.55656108597,1106.86567164179
"37",720,224.94382022472,480,471.634615384615,1892.92035398231,960,960,360,1066.8345323741,360,10000,624.873949579834,5453.08176100631,1283.81679389313,1770.26086956522,1440,1961.84516129034,250.468085106383,1137.37226277373,1158.68131868132,480,2452.01970443349,2742.33502538073,10000,996.421052631579,986.643356643355,960,9901.53846153852,1681.03004291846,1200,10000,360,9901.53846153852,3312.00000000002,272.537960954447,720,925.273311897103,480,353.333333333333,925.273311897103,996.421052631579,2017.78611111109,480,1180.14705882353,941.806451612906,1920,781.125,7295.55973154371,3880.6896551724,4564.3373493976,960,3600,1440,2157.98104265403,3550.66666666664,417.156398104266,1920,480,976.933797909409,480,8836.96551724134,480,720,1892.92035398231,720,240,720,480,720,650.028169014086,10000,1116.21818181818,6121.55844155839,480,0,10000,4917.79141104296,960,539.01098901099,10000,1440,539.01098901099,1214.94339622642,1006.26760563381,4014.41860465116,5795.38461538462,480,960,480,462.446043165464,360,480,960,960,515.081967213112,3219.35483870966,1283.81679389313,10000,10000,720,426.128266033256,10000,1180.14705882353,399.339622641507,1920,1200,10000,828.264984227129,720,720,480,7685.39999999989,480,480,720,360,491.413043478261,662.711864406782,10000,662.711864406782,4122.80701754384,8388.64109589046,750.186335403729,480,10000,5927.22580645158,240,1740.25974025973,480,3057.76595744681,9901.53846153852,527.013698630137,720,750.186335403729,3360,480,1200,960,480,353.333333333333,1046.35714285714,1740.25974025973,1680,960,1440,3600,10000,10000,3880.6896551724,480,960,960,1158.68131868132,10000,2824.89795918365,480,599.999999999998,10000,480,1920,2912.67015706807,10000,876.305732484074,1440,1920,1200
