"","ISO_Code","country","IPAP","DA_drf","DA_lin","NMB_drf","NMB_lin","NMB_relative"
"1","AND","Andorra",38.4,2.27929929017713,39.3263252631865,57.1454977168688,985.970749969222,-94.2041386401521
"2","ARM","Armenia",22.6,2.97321612338651,43.1745577488225,13.738420577132,199.49785281986,-93.1134995274674
"3","AUT","Austria",30.1,2.69306769200112,23.5297891760845,101.123850924255,883.536236385302,-88.5546458922873
"4","BLR","Belarus",14.1,3.34827350772971,66.6578601360696,26.0224744075776,518.058771319103,-94.9769262006088
"5","BEL","Belgium",35.7,2.36039007761361,26.0629969570371,84.163933079513,929.32280666141,-90.9435201120403
"6","BIH","Bosnia and Herzegovina",25.5,2.84377557072119,34.5255005181383,13.788961721002,167.40800854489,-91.7632604073989
"7","BGR","Bulgaria",38.6,2.2156771449964,44.7810433706233,15.6681091460358,316.668101572817,-95.0521984790334
"8","HRV","Croatia",31.1,2.63165493611369,34.1849048690183,31.1121263855247,404.143060766418,-92.3017046670247
"9","CYP","Cyprus",44.4,1.98501426850048,17.9061955230731,42.5714984999048,384.02422992423,-88.9143717550572
"10","CZE","Czech Republic",31.1,2.58742665856764,32.5410301718791,44.7477901986411,562.775059210757,-92.0487254247912
"11","DNK","Denmark",28.5,2.69047405155873,26.0453511835629,122.280496845052,1183.74621802607,-89.6700411808742
"12","EST","Estonia",32,2.57105109702964,40.127354426601,38.5630601413493,601.868077944472,-93.5927719786948
"13","FIN","Finland",16.6,3.24788913118243,24.9722506049257,117.562696636378,903.911741939813,-86.9940071378997
"14","FRA","France",29.3,2.72326631776397,23.6394355773176,87.4671148499166,759.262218733781,-88.4799858742102
"15","GEO","Georgia",18,3.17573091292947,43.9495944889476,13.5121921528425,186.998011499143,-92.7741519578114
"16","DEU","Germany",42.2,2.1046920096623,24.086164899403,74.286680158704,850.139222231782,-91.2618218032939
"17","GRC","Greece",37.7,2.32045092321664,22.4278981249369,42.840221284974,414.064399731951,-89.653729875665
"18","HUN","Hungary",38.5,2.21945702215437,45.4158173764485,27.7236415605191,567.297239619664,-95.1130307668858
"19","IRL","Ireland",32.7,2.55589817211721,23.4517952364001,129.816616750136,1191.14006477986,-89.1014817997808
"20","ITA","Italy",41.4,2.09815435818668,19.6969035253727,58.0784476862988,545.224700230874,-89.3477959340973
"21","KAZ","Kazakhstan",27.5,2.72469966032016,65.048285082393,19.1459660674127,457.082399600896,-95.8112659590196
"22","KGZ","Kyrgyzstan",13.9,3.34656476661145,56.5712251796933,4.79243929263998,81.0126745756849,-94.0843339418911
"23","LVA","Latvia",29.5,2.68010937979267,49.5367214736838,34.7352285797743,642.014597036383,-94.5896512727099
"24","LTU","Lithuania",26.5,2.80396549132851,50.5112887608411,37.709743978574,679.312128872411,-94.4488339931206
"25","LUX","Luxembourg",28.4,2.76533832169856,21.123595584149,192.232376846212,1468.40585646133,-86.908770759777
"26","MLT","Malta",41.7,2.19344477432631,21.7226168394942,43.9288478158205,435.04607021465,-89.9024837084159
"27","MDA","Moldova",11.5,3.40980674279481,62.6535520823236,7.43942278633269,136.695800719744,-94.5576800844196
"28","NLD","Netherlands",27.2,2.77403156538656,22.0287738523064,108.288704902815,859.927991025166,-87.4072357182235
"29","NOR","Norway",31.7,2.52124746177958,20.8980291500824,133.361702092374,1105.40388441834,-87.9354773425146
"30","POL","Poland",32.5,2.56309784360934,38.9989031063215,30.9567168523594,471.022986510305,-93.4277694000222
"31","PRT","Portugal",43.4,2.01767663346289,24.2134507562537,36.8937089506645,442.748847896049,-91.6671247986338
"32","ROU","Romania",35.4,2.42846602630849,44.0767855779493,18.5276127025867,336.277141008464,-94.4903740269041
"33","RUS","Russia",17.1,3.21238654356841,66.473132327043,24.9663733934138,516.623083741113,-95.1673910479144
"34","SRB","Serbia",39.5,2.22351029229835,42.6703548852782,13.0373931976621,250.194566874758,-94.7890981964495
"35","SVK","Slovakia",34.9,2.45301803752901,41.1147469626494,42.0315860397832,704.486472592469,-94.0337270231592
"36","SVN","Slovenia",32.2,2.60332299894666,27.7832608582852,50.7667598750738,541.794519200957,-90.6298867788576
"37","ESP","Spain",26.8,2.79792990085927,19.997860942206,70.1483554400119,501.376770369757,-86.0088541022196
"38","SWE","Sweden",23.1,2.92780193098179,19.8631389681411,116.846974524002,792.727017636333,-85.2601246173742
"39","CHE","Switzerland",23.7,2.92377356523715,18.8864425633107,188.788382125866,1219.49968288715,-84.519193832104
"40","TJK","Tajikistan",29.3,2.61750919076467,10.462119998109,3.74839716829043,14.9822514906891,-74.981082311828
"41","TUR","Turkey",30.6,2.6554032702219,31.558894092519,30.5758769406587,363.387690667228,-91.5858798396508
"42","GBR","UK",35.9,2.32055949480857,24.5989726836318,93.6687232286317,992.930527817325,-90.5664373685301
"43","UKR","Ukraine",19.6,3.08371585764544,60.4769430812501,5.76344594224965,113.031034080887,-94.9010057378355
"44","UZB","Uzbekistan",19.1,3.11138562834486,64.1072466601935,4.45565162479537,91.8046143623149,-95.14659295097
